participant_id,model,sim_acc,ai_acc,hu_acc,ai_auc,hu_auc,epoch
90,resnet152,0.775,0.7,0.76,0.8958333333333335,0.854029605263158,10
90,vgg19,0.895,0.85,0.76,0.8968627450980392,0.854029605263158,10
91,alexnet,0.83,0.655,0.76,0.8573957296161079,0.8774671052631579,10
91,densenet161,0.87,0.825,0.76,0.8741125541125541,0.8774671052631579,10
91,googlenet,0.845,0.73,0.76,0.8361237950279047,0.8774671052631579,10
91,resnet152,0.835,0.695,0.76,0.8601250147423045,0.8774671052631579,10
91,vgg19,0.87,0.815,0.76,0.9061515503233294,0.8774671052631579,10
92,alexnet,0.86,0.755,0.805,0.8595756183268008,0.8912247173116739,10
92,densenet161,0.91,0.855,0.805,0.9009881024400079,0.8912247173116739,10
92,googlenet,0.855,0.745,0.805,0.8643242531912094,0.8912247173116739,10
92,resnet152,0.83,0.715,0.805,0.8801374064531959,0.8912247173116739,10
92,vgg19,0.89,0.86,0.805,0.9269102990033223,0.8912247173116739,10
93,alexnet,0.855,0.795,0.8,0.8694585059058137,0.774609375,10
93,densenet161,0.885,0.86,0.8,0.9472591362126245,0.774609375,10
93,googlenet,0.85,0.825,0.8,0.8303030303030303,0.774609375,10
93,resnet152,0.875,0.785,0.8,0.9328988298029923,0.774609375,10
93,vgg19,0.885,0.9,0.8,0.9055555555555556,0.774609375,10
94,alexnet,0.8894472361809045,0.7085427135678392,0.8140703517587939,0.8242846661775495,0.8728728728728729,10
94,densenet161,0.8743718592964824,0.8442211055276382,0.8140703517587939,0.8525345622119815,0.8728728728728729,10
94,googlenet,0.8693467336683417,0.7437185929648241,0.8140703517587939,0.8505564387917329,0.8728728728728729,10
94,resnet152,0.8442211055276382,0.7236180904522613,0.8140703517587939,0.8703282828282829,0.8728728728728729,10
94,vgg19,0.8944723618090452,0.8492462311557789,0.8140703517587939,0.8607495069033532,0.8728728728728729,10
95,alexnet,0.88,0.69,0.84,0.8625525946704067,0.9304315476190477,10
95,densenet161,0.92,0.825,0.84,0.9274458874458875,0.9304315476190477,10
95,googlenet,0.89,0.755,0.84,0.8737667252331397,0.9304315476190477,10
95,resnet152,0.885,0.75,0.84,0.8602666666666667,0.9304315476190477,10
95,vgg19,0.92,0.855,0.84,0.8927203065134098,0.9304315476190477,10
96,alexnet,0.86,0.73,0.83,0.8092338914256723,0.8703047484053862,10
96,densenet161,0.905,0.845,0.83,0.9074250811223515,0.8703047484053862,10
96,googlenet,0.875,0.765,0.83,0.8268669169795578,0.8703047484053862,10
96,resnet152,0.855,0.735,0.83,0.9142600436400975,0.8703047484053862,10
96,vgg19,0.925,0.855,0.83,0.9370840895341802,0.8703047484053862,10
97,alexnet,0.845,0.665,0.83,0.7660195264280102,0.8139617292700212,10
97,densenet161,0.875,0.8,0.83,0.8440625,0.8139617292700212,10
97,googlenet,0.85,0.68,0.83,0.7945772058823528,0.8139617292700212,10
97,resnet152,0.835,0.715,0.83,0.8439455281560544,0.8139617292700212,10
97,vgg19,0.895,0.825,0.83,0.8460606060606061,0.8139617292700212,10
98,alexnet,0.865,0.66,0.83,0.8715463458110517,0.8796066619418852,10
98,densenet161,0.885,0.84,0.83,0.8727678571428571,0.8796066619418852,10
98,googlenet,0.86,0.7,0.83,0.8758333333333334,0.8796066619418852,10
98,resnet152,0.86,0.735,0.83,0.8767809010396611,0.8796066619418852,10
98,vgg19,0.9,0.835,0.83,0.8633641807294502,0.8796066619418852,10
99,alexnet,0.865,0.675,0.86,0.8414814814814816,0.688642026578073,10
99,densenet161,0.895,0.825,0.86,0.8845021645021645,0.688642026578073,10
99,googlenet,0.865,0.735,0.86,0.7767937363624695,0.688642026578073,10
99,resnet152,0.875,0.755,0.86,0.8624138397080686,0.688642026578073,10
99,vgg19,0.9,0.83,0.86,0.9107016300496102,0.688642026578073,10
100,alexnet,0.89,0.715,0.9,0.8457857931542142,0.8254166666666666,10
100,densenet161,0.93,0.825,0.9,0.8510822510822511,0.8254166666666666,10
100,googlenet,0.905,0.715,0.9,0.8627162311372839,0.8254166666666666,10
100,resnet152,0.905,0.69,0.9,0.8796166432912577,0.8254166666666666,10
100,vgg19,0.94,0.875,0.9,0.8838857142857142,0.8254166666666666,10
102,alexnet,0.82,0.72,0.74,0.8547867063492064,0.9031964656964657,10
102,densenet161,0.855,0.82,0.74,0.8899051490514904,0.9031964656964657,10
102,googlenet,0.815,0.735,0.74,0.8731870106533178,0.9031964656964657,10
102,resnet152,0.81,0.755,0.74,0.8648466008920124,0.9031964656964657,10
102,vgg19,0.875,0.85,0.74,0.9176470588235294,0.9031964656964657,10
103,alexnet,0.79,0.7,0.72,0.8904761904761905,0.7424355158730159,10
103,densenet161,0.855,0.855,0.72,0.8711433756805809,0.7424355158730159,10
103,googlenet,0.78,0.715,0.72,0.8580542264752792,0.7424355158730159,10
103,resnet152,0.77,0.725,0.72,0.8392476489028213,0.7424355158730159,10
103,vgg19,0.855,0.815,0.72,0.9151052893384182,0.7424355158730159,10
105,alexnet,0.845,0.655,0.8,0.839915919902644,0.917734375,10
105,densenet161,0.915,0.865,0.8,0.8933847141939628,0.917734375,10
105,googlenet,0.855,0.71,0.8,0.7861826129188927,0.917734375,10
105,resnet152,0.85,0.75,0.8,0.8792000000000001,0.917734375,10
105,vgg19,0.915,0.86,0.8,0.9156976744186046,0.917734375,10
107,alexnet,0.75,0.675,0.7,0.854928774928775,0.8441071428571428,10
107,densenet161,0.84,0.79,0.7,0.8803496081977094,0.8441071428571428,10
107,googlenet,0.74,0.635,0.7,0.8670046381188653,0.8441071428571428,10
107,resnet152,0.735,0.675,0.7,0.8540170940170939,0.8441071428571428,10
107,vgg19,0.875,0.855,0.7,0.9108691268400887,0.8441071428571428,10
108,alexnet,0.84,0.725,0.785,0.8575548589341693,0.7551473855725078,10
108,densenet161,0.875,0.795,0.785,0.8795827580917319,0.7551473855725078,10
108,googlenet,0.82,0.725,0.785,0.8002507836990596,0.7551473855725078,10
108,resnet152,0.815,0.715,0.785,0.8809961967856704,0.7551473855725078,10
108,vgg19,0.87,0.83,0.785,0.8467399007795888,0.7551473855725078,10
109,alexnet,0.88,0.74,0.865,0.8124999999999999,0.8975594091201027,10
109,densenet161,0.915,0.815,0.865,0.8754767036975626,0.8975594091201027,10
109,googlenet,0.905,0.75,0.865,0.8353333333333334,0.8975594091201027,10
109,resnet152,0.885,0.76,0.865,0.8943256578947368,0.8975594091201027,10
109,vgg19,0.915,0.83,0.865,0.9362154500354358,0.8975594091201027,10
110,alexnet,0.76,0.695,0.705,0.8715650430475291,0.5353407861521818,10
110,densenet161,0.845,0.845,0.705,0.9009352929948463,0.5353407861521818,10
110,googlenet,0.795,0.725,0.705,0.8510344827586206,0.5353407861521818,10
110,resnet152,0.78,0.775,0.705,0.8448745519713263,0.5353407861521818,10
110,vgg19,0.82,0.825,0.705,0.8829437229437231,0.5353407861521818,10
111,alexnet,0.76,0.71,0.54,0.8851384167071394,0.8150161030595813,10
111,densenet161,0.86,0.845,0.54,0.9186867722847872,0.8150161030595813,10
111,googlenet,0.77,0.755,0.54,0.8821462359778348,0.8150161030595813,10
111,resnet152,0.735,0.745,0.54,0.8691933149098566,0.8150161030595813,10
111,vgg19,0.84,0.835,0.54,0.8718925784794047,0.8150161030595813,10
112,alexnet,0.845,0.73,0.815,0.828006088280061,0.8753937987066821,10
112,densenet161,0.885,0.835,0.815,0.904191616766467,0.8753937987066821,10
112,googlenet,0.84,0.715,0.815,0.8268924058397743,0.8753937987066821,10
112,resnet152,0.825,0.705,0.815,0.8657290539728333,0.8753937987066821,10
112,vgg19,0.92,0.88,0.815,0.8726325757575757,0.8753937987066821,10
115,alexnet,0.91,0.74,0.87,0.8382276507276507,0.8238284703801944,10
115,densenet161,0.925,0.87,0.87,0.8496905393457117,0.8238284703801944,10
115,googlenet,0.895,0.725,0.87,0.8818808777429467,0.8238284703801944,10
115,resnet152,0.885,0.735,0.87,0.8788345526890001,0.8238284703801944,10
115,vgg19,0.925,0.875,0.87,0.9330285714285714,0.8238284703801944,10
116,alexnet,0.88,0.755,0.835,0.8980943370725775,0.7933224460170567,10
116,densenet161,0.92,0.875,0.835,0.8893714285714286,0.7933224460170567,10
116,googlenet,0.87,0.785,0.835,0.8336542734409716,0.7933224460170567,10
116,resnet152,0.89,0.805,0.835,0.8748208313425706,0.7933224460170567,10
116,vgg19,0.92,0.88,0.835,0.8802083333333334,0.7933224460170567,10
119,alexnet,0.87,0.66,0.87,0.84948752228164,0.8622900088417329,10
119,densenet161,0.905,0.805,0.87,0.8885172798216276,0.8622900088417329,10
119,googlenet,0.88,0.75,0.87,0.8466666666666667,0.8622900088417329,10
119,resnet152,0.87,0.715,0.87,0.9158385474174949,0.8622900088417329,10
119,vgg19,0.905,0.795,0.87,0.926829268292683,0.8622900088417329,10
120,alexnet,0.755,0.7,0.715,0.8369047619047619,0.4863206968470126,10
120,densenet161,0.87,0.84,0.715,0.9280133928571429,0.4863206968470126,10
120,googlenet,0.76,0.72,0.715,0.8575148809523809,0.4863206968470126,10
120,resnet152,0.77,0.755,0.715,0.9087714556021084,0.4863206968470126,10
120,vgg19,0.86,0.865,0.715,0.8970241918218798,0.4863206968470126,10
121,alexnet,0.855,0.72,0.84,0.7814980158730159,0.8900669642857143,10
121,densenet161,0.89,0.81,0.84,0.8500649772579597,0.8900669642857143,10
121,googlenet,0.85,0.635,0.84,0.8452162657749974,0.8900669642857143,10
121,resnet152,0.87,0.7,0.84,0.8679761904761906,0.8900669642857143,10
121,vgg19,0.895,0.825,0.84,0.8793073593073593,0.8900669642857143,10
122,alexnet,0.815,0.7,0.815,0.819047619047619,0.8747305587796386,10
122,densenet161,0.875,0.85,0.815,0.909607843137255,0.8747305587796386,10
122,googlenet,0.795,0.69,0.815,0.8203599812996728,0.8747305587796386,10
122,resnet152,0.84,0.695,0.815,0.8351220662814011,0.8747305587796386,10
122,vgg19,0.875,0.845,0.815,0.8650505821721701,0.8747305587796386,10
123,alexnet,0.85,0.72,0.775,0.828125,0.8197849462365592,10
123,densenet161,0.865,0.815,0.775,0.8701707842812137,0.8197849462365592,10
123,googlenet,0.815,0.69,0.775,0.8498129967274427,0.8197849462365592,10
123,resnet152,0.82,0.65,0.775,0.9130769230769231,0.8197849462365592,10
123,vgg19,0.855,0.79,0.775,0.8646775165762509,0.8197849462365592,10
124,alexnet,0.76,0.68,0.715,0.8298483455882351,0.6639676113360323,10
124,densenet161,0.83,0.79,0.715,0.9229957805907172,0.6639676113360323,10
124,googlenet,0.77,0.735,0.715,0.84366576819407,0.6639676113360323,10
124,resnet152,0.75,0.73,0.715,0.8942161339421614,0.6639676113360323,10
124,vgg19,0.825,0.835,0.715,0.9052803483941209,0.6639676113360323,10
126,alexnet,0.875,0.77,0.835,0.8423207227555053,0.8061150426419889,10
126,densenet161,0.93,0.91,0.835,0.8937728937728937,0.8061150426419889,10
126,googlenet,0.9,0.83,0.835,0.839475549255847,0.8061150426419889,10
126,resnet152,0.88,0.77,0.835,0.9069734613212875,0.8061150426419889,10
126,vgg19,0.93,0.9,0.835,0.9205555555555556,0.8061150426419889,10
127,alexnet,0.88,0.69,0.88,0.85273492286115,0.8976089015151515,10
127,densenet161,0.92,0.855,0.88,0.9019963702359346,0.8976089015151515,10
127,googlenet,0.89,0.725,0.88,0.8598119122257053,0.8976089015151515,10
127,resnet152,0.91,0.78,0.88,0.8920454545454545,0.8976089015151515,10
127,vgg19,0.91,0.85,0.88,0.9113725490196077,0.8976089015151515,10
128,alexnet,0.83,0.705,0.775,0.8275033056857796,0.8529032258064516,10
128,densenet161,0.89,0.815,0.775,0.8965345713811971,0.8529032258064516,10
128,googlenet,0.84,0.73,0.775,0.8320649416539828,0.8529032258064516,10
128,resnet152,0.825,0.705,0.775,0.8571943743238369,0.8529032258064516,10
128,vgg19,0.89,0.86,0.775,0.9289867109634551,0.8529032258064516,10
129,alexnet,0.875,0.695,0.86,0.8432598183748082,0.942171926910299,10
129,densenet161,0.91,0.83,0.86,0.8501063075832742,0.942171926910299,10
129,googlenet,0.875,0.7,0.86,0.8951190476190476,0.942171926910299,10
129,resnet152,0.88,0.72,0.86,0.8911210317460316,0.942171926910299,10
129,vgg19,0.915,0.855,0.86,0.8933252671909659,0.942171926910299,10
130,alexnet,0.81,0.665,0.785,0.8838514195937606,0.830099244556362,10
130,densenet161,0.88,0.82,0.785,0.9171747967479675,0.830099244556362,10
130,googlenet,0.815,0.715,0.785,0.873512452459821,0.830099244556362,10
130,resnet152,0.815,0.695,0.785,0.9069465738884303,0.830099244556362,10
130,vgg19,0.885,0.85,0.785,0.9452941176470588,0.830099244556362,10
131,alexnet,0.86,0.74,0.805,0.8753898128898129,0.8358815097945533,10
131,densenet161,0.905,0.855,0.805,0.8743698326275458,0.8358815097945533,10
131,googlenet,0.855,0.755,0.805,0.8598459251250169,0.8358815097945533,10
131,resnet152,0.875,0.815,0.805,0.9064831702868512,0.8358815097945533,10
131,vgg19,0.89,0.865,0.805,0.9359880111325198,0.8358815097945533,10
132,alexnet,0.805,0.695,0.73,0.8556433541691236,0.8234398782343988,10
132,densenet161,0.83,0.805,0.73,0.8975951584647237,0.8234398782343988,10
132,googlenet,0.795,0.735,0.73,0.8249261968938519,0.8234398782343988,10
132,resnet152,0.775,0.725,0.73,0.8580564263322884,0.8234398782343988,10
132,vgg19,0.865,0.835,0.73,0.8960261295590637,0.8234398782343988,10
133,alexnet,0.86,0.7,0.805,0.8533333333333333,0.8757763975155279,10
133,densenet161,0.89,0.805,0.805,0.9146360885491321,0.8757763975155279,10
133,googlenet,0.855,0.71,0.805,0.8750607090820787,0.8757763975155279,10
133,resnet152,0.835,0.67,0.805,0.8664631388511985,0.8757763975155279,10
133,vgg19,0.895,0.815,0.805,0.8955397114906316,0.8757763975155279,10
135,alexnet,0.87,0.7,0.805,0.8338095238095238,0.8967988533205924,10
135,densenet161,0.905,0.85,0.805,0.87,0.8967988533205924,10
135,googlenet,0.855,0.73,0.805,0.8437341451040082,0.8967988533205924,10
135,resnet152,0.845,0.75,0.805,0.8352,0.8967988533205924,10
135,vgg19,0.925,0.88,0.805,0.8794981060606061,0.8967988533205924,10
136,alexnet,0.735,0.72,0.58,0.8510664682539683,0.48034688013136284,10
136,densenet161,0.775,0.78,0.58,0.906614219114219,0.48034688013136284,10
136,googlenet,0.715,0.74,0.58,0.8243243243243242,0.48034688013136284,10
136,resnet152,0.74,0.705,0.58,0.8985454982570018,0.48034688013136284,10
136,vgg19,0.88,0.885,0.58,0.9046917219356424,0.48034688013136284,10
137,alexnet,0.83,0.7,0.775,0.7895238095238095,0.8422222222222222,10
137,densenet161,0.89,0.84,0.775,0.8900669642857143,0.8422222222222222,10
137,googlenet,0.845,0.755,0.775,0.7901067711852954,0.8422222222222222,10
137,resnet152,0.835,0.745,0.775,0.8655086195552046,0.8422222222222222,10
137,vgg19,0.885,0.855,0.775,0.9038112522686025,0.8422222222222222,10
139,alexnet,0.845,0.64,0.8,0.7863498263888888,0.88140625,10
139,densenet161,0.855,0.74,0.8,0.8811070686070686,0.88140625,10
139,googlenet,0.83,0.665,0.8,0.7706205813040063,0.88140625,10
139,resnet152,0.815,0.68,0.8,0.8292738970588235,0.88140625,10
139,vgg19,0.89,0.795,0.8,0.8493633992943703,0.88140625,10
140,alexnet,0.85,0.715,0.825,0.8246840878419825,0.8040692640692642,10
140,densenet161,0.865,0.845,0.825,0.8648597060507731,0.8040692640692642,10
140,googlenet,0.85,0.77,0.825,0.8080180688876341,0.8040692640692642,10
140,resnet152,0.825,0.75,0.825,0.8502666666666667,0.8040692640692642,10
140,vgg19,0.89,0.85,0.825,0.9170588235294117,0.8040692640692642,10
141,alexnet,0.79,0.74,0.725,0.8360187110187111,0.6179310344827587,10
141,densenet161,0.88,0.835,0.725,0.8622754491017963,0.6179310344827587,10
141,googlenet,0.775,0.735,0.725,0.8309587986137852,0.6179310344827587,10
141,resnet152,0.8,0.79,0.725,0.8771850512356841,0.6179310344827587,10
141,vgg19,0.86,0.83,0.725,0.9252303330970942,0.6179310344827587,10
142,alexnet,0.855,0.72,0.805,0.853298611111111,0.8561872909698998,10
142,densenet161,0.885,0.835,0.805,0.9216113228089277,0.8561872909698998,10
142,googlenet,0.845,0.775,0.805,0.8940501792114696,0.8561872909698998,10
142,resnet152,0.82,0.695,0.805,0.9200377402995636,0.8561872909698998,10
142,vgg19,0.925,0.895,0.805,0.8848097898377227,0.8561872909698998,10
143,alexnet,0.82,0.65,0.79,0.8814285714285715,0.911769138034961,10
143,densenet161,0.87,0.805,0.79,0.866698518872432,0.911769138034961,10
143,googlenet,0.825,0.665,0.79,0.8488385141959376,0.911769138034961,10
143,resnet152,0.825,0.67,0.79,0.8955223880597014,0.911769138034961,10
143,vgg19,0.885,0.825,0.79,0.8713419913419914,0.911769138034961,10
144,alexnet,0.89,0.785,0.88,0.8498000296252407,0.8804450757575757,10
144,densenet161,0.935,0.845,0.88,0.9490360755869441,0.8804450757575757,10
144,googlenet,0.905,0.795,0.88,0.8694585059058137,0.8804450757575757,10
144,resnet152,0.92,0.795,0.88,0.9318913943856421,0.8804450757575757,10
144,vgg19,0.965,0.925,0.88,0.9354954954954956,0.8804450757575757,10
145,alexnet,0.755,0.71,0.57,0.8601262748907237,0.664014687882497,10
145,densenet161,0.865,0.835,0.57,0.9018326982398838,0.664014687882497,10
145,googlenet,0.75,0.705,0.57,0.860439956725568,0.664014687882497,10
145,resnet152,0.76,0.745,0.57,0.9145940255296751,0.664014687882497,10
145,vgg19,0.825,0.835,0.57,0.8824169842133914,0.664014687882497,10
146,alexnet,0.855,0.635,0.84,0.8169560996656241,0.8609561011904762,10
146,densenet161,0.905,0.825,0.84,0.8583549783549783,0.8609561011904762,10
146,googlenet,0.84,0.685,0.84,0.8453249913103927,0.8609561011904762,10
146,resnet152,0.835,0.675,0.84,0.845925925925926,0.8609561011904762,10
146,vgg19,0.905,0.82,0.84,0.9285230352303523,0.8609561011904762,10
147,alexnet,0.9,0.74,0.87,0.8592775467775469,0.8879310344827587,10
147,densenet161,0.93,0.88,0.87,0.8757102272727273,0.8879310344827587,10
147,googlenet,0.91,0.735,0.87,0.832242330894622,0.8879310344827587,10
147,resnet152,0.905,0.765,0.87,0.874565429008483,0.8879310344827587,10
147,vgg19,0.935,0.89,0.87,0.9085801838610827,0.8879310344827587,10
148,alexnet,0.88,0.67,0.875,0.8353686114880144,0.8655999999999999,10
148,densenet161,0.88,0.81,0.875,0.8750812215724495,0.8655999999999999,10
148,googlenet,0.87,0.66,0.875,0.8295454545454544,0.8655999999999999,10
148,resnet152,0.865,0.71,0.875,0.890480815930063,0.8655999999999999,10
148,vgg19,0.875,0.805,0.875,0.8426501035196687,0.8655999999999999,10
149,alexnet,0.845,0.645,0.825,0.8827382902063543,0.9337662337662337,10
149,densenet161,0.905,0.835,0.825,0.8731627653783344,0.9337662337662337,10
149,googlenet,0.85,0.71,0.825,0.8676542010684798,0.9337662337662337,10
149,resnet152,0.845,0.725,0.825,0.8951724137931035,0.9337662337662337,10
149,vgg19,0.895,0.85,0.825,0.9086274509803921,0.9337662337662337,10
150,alexnet,0.775,0.69,0.72,0.8551893408134643,0.5267857142857143,10
150,densenet161,0.865,0.865,0.72,0.8270177692143009,0.5267857142857143,10
150,googlenet,0.775,0.74,0.72,0.8099012474012475,0.5267857142857143,10
150,resnet152,0.775,0.69,0.72,0.8785647498831229,0.5267857142857143,10
150,vgg19,0.855,0.84,0.72,0.8798363095238095,0.5267857142857143,10
151,alexnet,0.875,0.725,0.835,0.8327272727272726,0.8039375793866812,10
151,densenet161,0.88,0.825,0.835,0.908051948051948,0.8039375793866812,10
151,googlenet,0.845,0.715,0.835,0.8580542264752791,0.8039375793866812,10
151,resnet152,0.845,0.705,0.835,0.8632047121048203,0.8039375793866812,10
151,vgg19,0.895,0.835,0.835,0.8920341135909998,0.8039375793866812,10
152,alexnet,0.82,0.745,0.72,0.8437952362152914,0.8993055555555556,10
152,densenet161,0.86,0.805,0.72,0.9233954451345757,0.8993055555555556,10
152,googlenet,0.85,0.765,0.72,0.8722013628146293,0.8993055555555556,10
152,resnet152,0.805,0.72,0.72,0.8834325396825397,0.8993055555555556,10
152,vgg19,0.87,0.835,0.72,0.9299582652876066,0.8993055555555556,10
183,alexnet,0.855,0.71,0.8,0.8443419135502671,0.6921875,10
183,densenet161,0.905,0.855,0.8,0.9114740875176447,0.6921875,10
183,googlenet,0.845,0.725,0.8,0.8423824451410657,0.6921875,10
183,resnet152,0.815,0.725,0.8,0.8527899686520376,0.6921875,10
183,vgg19,0.89,0.84,0.8,0.9109002976190474,0.6921875,10
184,alexnet,0.83,0.735,0.745,0.873572070337569,0.8972233188577445,10
184,densenet161,0.89,0.88,0.745,0.8993844696969696,0.8972233188577445,10
184,googlenet,0.85,0.785,0.745,0.8343949044585988,0.8972233188577445,10
184,resnet152,0.835,0.795,0.745,0.8917011811627551,0.8972233188577445,10
184,vgg19,0.875,0.855,0.745,0.9294212542851379,0.8972233188577445,10
185,alexnet,0.76,0.72,0.595,0.8170882936507935,0.8367569249922191,10
185,densenet161,0.865,0.85,0.595,0.8737254901960784,0.8367569249922191,10
185,googlenet,0.72,0.695,0.595,0.8661398749852577,0.8367569249922191,10
185,resnet152,0.765,0.705,0.595,0.9233080899146532,0.8367569249922191,10
185,vgg19,0.875,0.86,0.595,0.8625415282392026,0.8367569249922191,10
186,alexnet,0.735,0.7,0.64,0.8466666666666667,0.6784396701388888,10
186,densenet161,0.815,0.84,0.64,0.9220610119047619,0.6784396701388888,10
186,googlenet,0.74,0.75,0.64,0.8622666666666666,0.6784396701388888,10
186,resnet152,0.74,0.72,0.64,0.8892609126984127,0.6784396701388888,10
186,vgg19,0.865,0.88,0.64,0.9240056818181819,0.6784396701388888,10
187,alexnet,0.74,0.72,0.58,0.8342013888888888,0.7658045977011494,10
187,densenet161,0.86,0.87,0.58,0.8558797524314766,0.7658045977011494,10
187,googlenet,0.775,0.77,0.58,0.8544607566346697,0.7658045977011494,10
187,resnet152,0.775,0.77,0.58,0.8517786561264822,0.7658045977011494,10
